Customer ID,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Zip Code,Population,Churn Value,Total Customer Svc Requests,Product/Service Issues Reported,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Female,Gender_Male
2080-CAZNM,41,Yes,Yes,Yes,15,No,Yes,Yes,No,Yes,Yes,No,No,Yes,104.4,4133.95,0.0,620.0,259.53000000000003,78,No,Yes,No,No,0,91502,11517,0,0,0,True,False,False,True,False,False,True,False
1028-FFNJK,30,Yes,Yes,Yes,24,No,No,No,Yes,Yes,Yes,No,Yes,Yes,101.5,2917.65,0.0,0.0,1440.6,79,No,Yes,Yes,No,0,91504,25882,0,1,0,True,False,False,True,False,False,False,True
3001-UNBTL,29,Yes,Yes,Yes,19,No,No,Yes,No,Yes,Yes,No,Yes,Yes,103.95,2964.8,0.0,0.0,1431.44,69,No,Yes,Yes,Yes,1,91506,18539,0,2,0,True,False,False,True,False,False,False,True
0786-IVLAW,66,Yes,Yes,Yes,28,No,Yes,Yes,No,Yes,Yes,No,No,No,108.1,7238.6,0.0,2027.0,235.62,72,No,Yes,No,No,0,91607,27453,0,0,0,False,True,False,True,False,False,True,False
4282-ACRXS,38,No,No,Yes,30,No,No,No,No,No,No,No,Yes,Yes,24.85,955.75,0.0,28.67,0.0,69,No,Yes,Yes,No,0,91723,17554,0,2,2,True,False,False,True,False,False,False,True
7668-XCFYV,17,Yes,Yes,Yes,20,No,No,No,No,Yes,Yes,No,Yes,Yes,92.55,1614.7,0.0,32.29,65.11,77,No,Yes,Yes,No,0,91741,24973,0,0,0,True,False,False,True,False,False,True,False
5336-UFNZP,65,Yes,Yes,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,107.45,7047.5,0.0,1832.0,1272.6999999999998,65,No,Yes,Yes,Yes,3,91755,26933,0,2,0,False,True,False,True,False,False,True,False
9233-PSYHO,45,Yes,Yes,Yes,20,No,No,Yes,No,Yes,Yes,No,Yes,Yes,100.15,4459.8,0.0,0.0,310.5,68,No,Yes,No,No,0,91762,54254,0,2,0,False,True,False,True,False,False,True,False
8777-MBMTS,65,Yes,No,Yes,9,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,105.85,6725.5,0.0,60.53,2371.85,65,No,Yes,Yes,No,0,91791,30458,0,0,0,False,False,True,False,True,False,True,False
2615-YVMYX,71,Yes,Yes,Yes,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,107.5,7713.55,0.0,0.0,2171.89,68,No,Yes,Yes,No,0,91915,9278,0,1,0,True,False,False,True,False,False,False,True
2851-STERV,35,Yes,No,Yes,18,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,73.0,2471.25,0.0,44.48,106.4,79,No,Yes,No,No,0,91916,1587,0,2,0,False,True,False,True,False,False,False,True
5419-JKZNQ,30,Yes,Yes,Yes,19,No,No,No,No,No,No,No,No,No,77.9,2351.45,0.0,447.0,85.8,65,No,Yes,Yes,No,0,91941,44652,0,0,0,True,False,False,False,False,True,False,True
1409-PHXTF,54,Yes,Yes,Yes,16,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,110.45,6077.75,0.0,972.0,1758.2400000000002,77,No,Yes,Yes,No,0,91945,24961,0,0,0,False,False,True,True,False,False,False,True
9591-YVTEB,55,No,No,Yes,30,Yes,Yes,No,No,Yes,No,No,Yes,Yes,44.85,2479.05,0.0,0.0,0.0,77,No,Yes,No,No,0,91950,62355,0,0,0,True,False,False,True,False,False,False,True
9309-BZGNT,69,No,No,Yes,13,No,No,Yes,No,No,No,No,Yes,Yes,29.8,2134.3,0.0,0.0,0.0,69,No,Yes,Yes,No,0,91962,1604,0,0,0,False,True,False,False,True,False,False,True
8075-GXIUB,9,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.85,183.15,0.0,0.0,205.11,79,No,Yes,Yes,No,0,91978,7863,0,1,0,False,True,False,False,True,False,False,True
6723-WSNTY,66,Yes,Yes,Yes,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,108.1,7181.95,0.0,0.0,458.04,73,No,Yes,Yes,No,0,92014,13945,0,0,0,False,True,False,False,True,False,True,False
2144-BFDSO,50,Yes,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,108.75,5431.9,0.0,109.0,459.0,70,No,Yes,Yes,No,0,92066,339,0,0,0,True,False,False,True,False,False,True,False
5647-FXOTP,60,Yes,Yes,Yes,25,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,105.9,6401.25,0.0,1600.0,2202.6,71,No,Yes,Yes,No,0,92070,1143,0,1,0,True,False,False,True,False,False,True,False
6078-VESFR,13,Yes,No,Yes,26,No,No,No,No,No,No,No,Yes,No,70.45,849.1,0.0,22.08,475.41,78,No,Yes,Yes,No,0,92084,44692,0,2,1,True,False,False,True,False,False,False,True
9866-OCCKE,72,Yes,Yes,Yes,22,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,109.75,8075.35,0.0,1777.0,2522.88,73,No,Yes,Yes,No,0,92114,66838,0,1,0,False,False,True,False,False,True,True,False
2786-GCDPI,50,Yes,Yes,Yes,29,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,104.95,5222.35,0.0,0.0,882.4999999999999,75,No,Yes,No,No,0,92268,354,0,0,0,True,False,False,True,False,False,True,False
3733-UOCWF,61,Yes,Yes,Yes,23,No,Yes,No,Yes,No,No,No,Yes,Yes,85.55,5251.75,0.0,0.0,2845.65,78,No,Yes,Yes,No,0,92342,4948,0,0,0,False,True,False,True,False,False,False,True
8490-BXHEO,18,Yes,Yes,Yes,14,No,Yes,No,No,No,No,No,Yes,Yes,80.55,1411.65,0.0,0.0,698.22,67,No,Yes,No,No,0,92356,5256,0,2,0,True,False,False,False,True,False,False,True
7173-TETGO,72,Yes,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,78.5,5602.25,0.0,1232.0,2330.64,66,No,Yes,Yes,No,0,92358,1090,0,1,0,False,False,True,True,False,False,True,False
6435-VWCCY,65,Yes,Yes,Yes,26,Yes,Yes,No,No,Yes,No,No,Yes,Yes,92.7,5968.4,0.0,0.0,1764.1,71,No,Yes,Yes,No,0,92368,909,0,1,0,False,False,True,False,True,False,False,True
6726-NNFWD,71,Yes,No,Yes,27,No,Yes,Yes,No,No,Yes,No,No,No,89.45,6435.25,0.0,1738.0,1154.46,74,No,Yes,Yes,No,0,92562,36149,0,0,0,False,False,True,False,True,False,True,False
7856-GANIL,45,Yes,Yes,Yes,20,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,98.7,4525.8,0.0,0.0,107.1,71,No,Yes,Yes,No,0,92606,17621,0,1,1,False,True,False,True,False,False,False,True
0248-PGHBZ,67,Yes,No,Yes,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,92.45,6140.85,0.0,0.0,172.19,69,No,Yes,No,No,0,92672,34946,0,0,0,False,False,True,True,False,False,True,False
7472-EQOAV,71,Yes,No,Yes,19,Yes,Yes,Yes,No,No,No,No,No,Yes,86.7,6179.35,0.0,1174.0,2141.36,76,No,Yes,Yes,Yes,2,92677,62103,0,0,0,False,True,False,True,False,False,False,True
5985-BEHZK,72,Yes,Yes,Yes,10,No,Yes,Yes,No,Yes,Yes,No,No,No,105.0,7578.05,0.0,758.0,2000.88,78,No,Yes,Yes,No,0,92705,44117,0,1,0,False,True,False,False,True,False,True,False
9279-CJEOJ,21,Yes,Yes,Yes,16,No,No,No,No,Yes,Yes,No,Yes,Yes,95.4,2025.1,0.0,0.0,785.4,77,No,Yes,No,No,0,92801,60553,0,1,1,True,False,False,True,False,False,True,False
8029-XYPWT,71,Yes,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,115.05,8016.6,0.0,0.0,3324.22,72,No,Yes,Yes,No,0,92806,34398,0,0,0,False,False,True,True,False,False,False,True
6646-JPPHA,14,Yes,No,Yes,2,Yes,Yes,No,No,No,No,No,Yes,No,78.85,1043.8,0.0,0.0,672.14,76,No,Yes,No,No,0,92832,24502,0,1,0,True,False,False,True,False,False,True,False
7658-UYUQS,21,Yes,No,Yes,9,No,No,Yes,No,Yes,No,No,Yes,No,86.55,1857.25,0.0,0.0,468.3,71,No,Yes,Yes,No,0,92835,21157,0,1,0,True,False,False,True,False,False,False,True
8746-BFOAJ,21,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.5,429.55,0.0,0.0,487.83,79,No,Yes,No,No,0,92845,15878,0,1,0,False,True,False,True,False,False,False,True
8023-QHAIO,56,Yes,Yes,Yes,29,No,No,No,Yes,No,No,No,No,Yes,76.85,4275.75,0.0,1240.0,1543.36,72,No,Yes,Yes,No,0,92882,60294,0,2,0,True,False,False,True,False,False,True,False
8133-ANHHJ,49,Yes,Yes,Yes,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,103.0,5166.2,0.0,0.0,1787.03,77,No,Yes,No,No,0,93003,46894,0,4,0,False,True,False,True,False,False,True,False
1707-HABPF,46,Yes,No,Yes,26,No,Yes,Yes,No,Yes,No,No,Yes,Yes,91.3,4126.35,0.0,0.0,548.78,65,No,Yes,No,No,0,93103,20893,0,2,0,False,True,False,True,False,False,True,False
6847-KJLTS,58,Yes,Yes,Yes,28,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,100.4,5749.8,0.0,0.0,2745.7200000000003,72,No,Yes,Yes,No,0,93225,4498,0,0,0,True,False,False,True,False,False,True,False
4619-EVPHY,20,Yes,No,Yes,2,No,No,No,No,Yes,Yes,Yes,Yes,Yes,91.0,1859.5,0.0,0.0,777.0,65,No,Yes,Yes,No,0,93241,15364,0,0,0,False,True,False,True,False,False,True,False
4462-CYWMH,62,Yes,Yes,Yes,3,No,Yes,No,No,No,Yes,Yes,Yes,Yes,89.8,5629.55,0.0,0.0,1704.38,65,No,Yes,Yes,No,0,93247,15508,0,1,0,True,False,False,True,False,False,False,True
9334-GWGOW,7,Yes,Yes,Yes,13,No,No,No,No,No,No,No,Yes,Yes,74.85,485.25,0.0,0.0,47.67,68,No,Yes,Yes,No,0,93251,302,0,1,1,True,False,False,True,False,False,False,True
4291-HYEBC,28,No,No,Yes,21,No,Yes,No,No,No,Yes,Yes,No,Yes,39.1,1096.6,0.0,230.0,0.0,76,No,Yes,Yes,Yes,3,93283,1935,0,0,0,False,True,False,True,False,False,True,False
1576-PFZIW,70,Yes,No,Yes,7,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,105.35,7511.9,0.0,0.0,1013.6,70,No,Yes,Yes,No,0,93301,12963,0,2,1,False,False,True,False,True,False,False,True
0147-ESWWR,39,Yes,Yes,Yes,21,No,No,No,Yes,Yes,Yes,Yes,No,Yes,101.25,3949.15,0.0,829.0,785.8499999999999,73,No,Yes,Yes,No,0,93422,29539,0,0,0,True,False,False,True,False,False,True,False
1217-VASWC,43,Yes,No,Yes,8,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,100.55,4304.0,0.0,344.0,1594.87,77,No,Yes,Yes,No,0,93424,812,0,2,2,False,True,False,True,False,False,False,True
2522-WLNSF,34,Yes,No,Yes,23,No,No,Yes,Yes,Yes,No,No,Yes,No,64.2,2106.3,0.0,48.44,419.22,74,No,Yes,Yes,No,0,93441,1317,0,1,0,False,True,False,True,False,False,True,False
5327-XOKKY,72,Yes,Yes,Yes,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,73.45,5329.0,0.0,15.99,810.72,79,No,Yes,Yes,No,0,93458,43684,0,2,0,False,False,True,False,True,False,False,True
3312-ZWLGF,29,Yes,Yes,Yes,2,No,No,No,Yes,No,No,No,Yes,Yes,79.3,2414.55,0.0,0.0,305.95000000000005,69,No,Yes,Yes,No,0,93510,7831,0,0,0,True,False,False,True,False,False,False,True
0795-XCCTE,72,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,25.4,1809.35,0.0,0.0,1872.72,80,No,Yes,No,No,0,93514,13309,0,1,0,False,False,True,True,False,False,False,True
7072-MBHEV,11,Yes,Yes,Yes,13,No,No,Yes,No,No,No,No,Yes,Yes,78.1,864.85,0.0,0.0,194.26,77,No,Yes,Yes,Yes,2,93523,7685,0,0,0,True,False,False,False,True,False,True,False
8050-DVOJX,49,Yes,Yes,Yes,10,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,81.35,4060.9,0.0,406.0,2116.31,67,No,Yes,No,No,0,93530,71,0,1,0,False,False,True,False,True,False,False,True
8169-SAEJD,69,No,No,Yes,12,Yes,Yes,No,No,Yes,Yes,Yes,No,No,56.55,3952.65,0.0,474.0,0.0,79,No,Yes,Yes,No,0,93535,57794,0,0,0,False,False,True,False,True,False,False,True
1580-BMCMR,19,Yes,No,Yes,16,Yes,No,No,No,No,Yes,Yes,Yes,Yes,87.3,1637.3,0.0,0.0,566.2,66,No,Yes,No,No,0,93561,25805,0,1,0,True,False,False,True,False,False,False,True
4199-QHJNM,67,Yes,Yes,Yes,17,No,Yes,No,Yes,Yes,Yes,Yes,No,No,102.9,6989.7,0.0,1188.0,3261.56,72,No,Yes,Yes,No,0,93604,613,0,3,0,False,False,True,True,False,False,False,True
5135-GRQJV,72,Yes,Yes,Yes,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,114.5,8331.95,0.0,1583.0,403.2,75,No,Yes,Yes,No,0,93608,1766,0,2,1,False,False,True,False,False,True,False,True
2384-OVPSA,38,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.2,735.9,0.0,0.0,155.42,65,No,Yes,No,No,0,93609,5446,0,0,0,False,False,True,False,False,True,True,False
1371-WEPDS,40,Yes,No,Yes,18,No,No,No,No,No,Yes,Yes,Yes,No,55.8,2283.3,0.0,0.0,1142.4,71,No,Yes,Yes,No,0,93610,19391,0,1,0,False,True,False,True,False,False,False,True
3349-ANQNH,59,Yes,Yes,Yes,9,No,No,Yes,No,Yes,Yes,Yes,No,Yes,99.5,5890.0,0.0,530.0,1431.93,70,No,Yes,No,No,0,93616,1965,0,1,1,False,True,False,True,False,False,True,False
5937-EORGB,15,Yes,Yes,Yes,26,Yes,No,Yes,No,Yes,No,No,No,Yes,96.5,1392.25,0.0,362.0,342.45,79,No,Yes,Yes,No,0,93624,1852,0,2,0,True,False,False,True,False,False,False,True
5539-HIVAK,28,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,25.7,734.6,0.0,0.0,715.96,79,No,Yes,Yes,No,0,93626,1125,0,1,0,True,False,False,False,False,True,True,False
4583-PARNH,16,Yes,No,Yes,20,No,No,Yes,Yes,No,Yes,Yes,No,Yes,91.55,1540.05,0.0,308.0,247.04,66,No,Yes,Yes,No,0,93630,14062,0,1,1,True,False,False,True,False,False,False,True
1421-HCERK,30,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,105.7,3181.8,0.0,0.0,1004.4,75,No,Yes,Yes,No,0,93634,52,0,2,2,True,False,False,True,False,False,False,True
0716-BQNDX,57,Yes,Yes,Yes,11,Yes,No,No,Yes,No,Yes,Yes,Yes,No,93.75,5625.55,0.0,0.0,125.97,77,No,Yes,No,No,0,93637,28434,0,0,0,False,False,True,True,False,False,False,True
1162-ECVII,72,Yes,Yes,Yes,14,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109.75,7932.5,0.0,0.0,1349.28,66,No,Yes,Yes,No,0,93704,26580,0,1,0,False,False,True,True,False,False,False,True
8695-ARGXZ,34,Yes,Yes,Yes,16,No,No,No,No,No,No,No,No,Yes,75.55,2425.4,0.0,388.0,70.38,66,No,Yes,Yes,No,0,93722,60889,0,0,0,True,False,False,True,False,False,False,True
1697-NVVGY,19,Yes,No,Yes,26,Yes,No,Yes,No,Yes,No,No,Yes,No,66.4,1286.05,0.0,0.0,578.36,71,No,Yes,Yes,No,0,93728,16346,0,0,0,True,False,False,True,False,False,False,True
9112-WSNPU,35,Yes,No,Yes,30,No,No,No,No,No,No,No,Yes,No,70.55,2419.0,0.0,0.0,591.85,65,No,Yes,No,No,0,93940,32857,0,0,0,True,False,False,True,False,False,True,False
4976-LNFVV,19,No,No,Yes,14,No,Yes,Yes,No,No,No,No,Yes,Yes,34.3,577.15,0.0,8.08,0.0,65,No,Yes,Yes,No,0,94015,63337,0,0,0,True,False,False,False,True,False,False,True
2077-MPJQO,7,Yes,Yes,Yes,21,No,No,No,No,No,No,No,Yes,Yes,75.4,533.05,0.0,0.0,149.59,80,No,Yes,Yes,No,0,94025,39062,0,2,0,True,False,False,True,False,False,False,True
1480-IVEVR,35,Yes,Yes,Yes,28,No,No,Yes,No,No,No,No,Yes,Yes,81.6,2815.25,0.0,0.0,145.6,76,No,Yes,Yes,No,0,94037,2346,0,0,0,False,True,False,True,False,False,False,True
4118-CEVPF,35,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,110.8,3836.3,0.0,0.0,1152.2,74,No,Yes,No,No,0,94062,25569,0,0,0,False,True,False,True,False,False,True,False
2428-HYUNX,44,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.35,847.25,0.0,0.0,83.16,74,No,Yes,Yes,No,0,94109,56330,0,2,0,False,False,True,False,True,False,False,True
9693-XMUOB,59,No,No,Yes,23,No,Yes,No,No,Yes,Yes,Yes,No,Yes,50.25,2997.45,0.0,689.0,0.0,65,No,Yes,Yes,No,0,94304,1723,0,1,0,True,False,False,True,False,False,False,True
1635-NZATJ,71,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,25.45,1789.65,0.0,0.0,2644.75,80,No,Yes,Yes,No,0,94501,58555,0,2,1,False,False,True,False,True,False,False,True
9943-VSZUV,67,Yes,Yes,Yes,19,No,No,No,No,No,No,No,Yes,Yes,75.7,5060.85,0.0,0.0,2672.63,75,No,Yes,No,No,0,94507,15187,0,0,0,True,False,False,False,False,True,False,True
9355-NPPFS,26,Yes,No,Yes,15,No,No,No,No,No,Yes,Yes,Yes,Yes,78.8,2006.1,0.0,0.0,499.46,70,No,Yes,No,No,0,94538,56126,0,1,0,True,False,False,True,False,False,True,False
5828-DWPIL,62,Yes,Yes,Yes,3,Yes,Yes,Yes,No,No,No,No,Yes,Yes,89.1,5618.3,0.0,0.0,295.12,68,No,Yes,Yes,No,0,94550,75929,0,0,0,True,False,False,True,False,False,False,True
2931-FSOHN,13,Yes,No,Yes,30,No,Yes,No,No,Yes,No,No,Yes,Yes,59.9,788.35,0.0,0.0,648.6999999999999,76,No,Yes,No,No,0,94559,26894,0,0,0,True,False,False,True,False,False,False,True
9971-ZWPBF,34,Yes,Yes,Yes,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,108.9,3625.2,0.0,0.0,399.16,70,No,Yes,Yes,Yes,1,94563,17964,0,1,0,True,False,False,True,False,False,False,True
8421-WZOOW,57,Yes,No,Yes,15,No,Yes,Yes,Yes,Yes,No,No,No,Yes,95.3,5567.45,0.0,835.0,1610.25,75,No,Yes,Yes,Yes,1,94571,5246,0,0,0,True,False,False,False,True,False,True,False
2957-JIRMN,62,Yes,Yes,Yes,3,No,No,No,No,Yes,No,No,Yes,No,84.45,4959.15,0.0,0.0,1210.24,69,No,Yes,No,No,0,94591,51665,0,1,0,False,True,False,True,False,False,True,False
5271-DBYSJ,11,Yes,No,Yes,15,No,No,No,No,No,Yes,Yes,Yes,Yes,79.15,827.7,0.0,0.0,295.24,80,No,Yes,No,No,0,94708,10737,0,4,0,True,False,False,False,True,False,False,True
3915-ODIYG,60,Yes,Yes,Yes,29,Yes,Yes,No,No,No,Yes,Yes,No,Yes,71.75,4374.55,0.0,1269.0,612.0,72,No,Yes,No,No,0,94931,7936,0,0,0,False,True,False,True,False,False,False,True
5671-UUNXD,50,Yes,Yes,Yes,23,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,100.65,5189.75,0.0,0.0,1829.0,79,No,Yes,Yes,No,0,94946,607,0,1,0,False,True,False,True,False,False,True,False
4698-KVLLG,51,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.6,967.9,0.0,0.0,2420.46,66,No,Yes,No,No,0,94964,6448,0,1,0,False,False,True,False,True,False,True,False
0282-NVSJS,12,No,No,Yes,14,No,No,No,Yes,No,No,No,No,Yes,29.3,355.9,0.0,50.0,0.0,70,No,Yes,Yes,Yes,1,95004,3373,0,1,0,True,False,False,False,False,True,True,False
7537-CBQUZ,63,Yes,Yes,Yes,20,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,109.4,7031.45,0.0,1406.0,1644.93,68,No,Yes,No,No,0,95012,8582,0,0,0,True,False,False,True,False,False,False,True
4750-UKWJK,37,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.6,727.8,0.0,0.0,937.95,77,No,Yes,Yes,No,0,95020,49968,0,1,0,False,True,False,False,False,True,True,False
4884-ZTHVF,8,Yes,No,Yes,28,No,Yes,No,No,Yes,No,No,No,Yes,87.1,713.6,0.0,200.0,312.08,80,No,Yes,No,No,0,95065,8365,0,0,0,True,False,False,True,False,False,True,False
3055-OYMSE,53,Yes,No,Yes,15,No,Yes,No,No,No,No,No,Yes,Yes,73.8,4003.85,0.0,60.06,887.2199999999999,75,No,Yes,No,No,0,95070,30589,0,0,0,True,False,False,False,True,False,True,False
1468-DEFNC,64,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,24.4,1548.65,0.0,0.0,2373.76,69,No,Yes,Yes,Yes,1,95130,13481,0,0,0,False,False,True,True,False,False,False,True
9605-WGJVW,1,Yes,No,Yes,12,No,No,No,No,No,No,No,Yes,Yes,70.2,70.2,0.0,0.0,22.34,69,No,Yes,No,No,0,95204,30476,0,2,1,True,False,False,True,False,False,True,False
4627-MIHJH,69,Yes,Yes,Yes,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,110.25,7467.55,0.0,201.62,1614.6,72,No,Yes,No,No,0,95210,40611,0,0,0,False,False,True,False,True,False,True,False
5553-AOINX,66,Yes,Yes,Yes,30,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,104.9,6891.45,0.0,2067.0,2599.0800000000004,67,No,Yes,Yes,Yes,1,95228,2633,0,1,0,False,True,False,True,False,False,True,False
3258-SANFR,6,Yes,No,Yes,7,No,No,No,No,No,No,No,Yes,No,44.7,276.5,0.0,0.0,118.44,69,No,Yes,No,No,0,95305,167,0,0,0,True,False,False,False,True,False,False,True
4833-QTJNO,67,Yes,Yes,Yes,20,Yes,Yes,No,No,No,No,No,Yes,No,83.85,5588.8,0.0,111.78,3008.3,66,No,Yes,Yes,No,0,95311,2271,0,0,0,True,False,False,True,False,False,False,True
2322-VCZHZ,23,Yes,No,Yes,20,Yes,Yes,No,No,No,Yes,No,Yes,Yes,90.0,2024.1,0.0,0.0,725.19,70,No,Yes,Yes,No,0,95318,579,0,1,0,True,False,False,True,False,False,False,True
6383-ZTSIW,39,Yes,No,Yes,18,Yes,Yes,No,No,Yes,Yes,No,Yes,No,99.1,3877.95,0.0,69.8,356.07000000000005,77,No,Yes,Yes,No,0,95322,7872,0,0,0,False,True,False,False,False,True,True,False
0118-JPNOY,26,Yes,No,Yes,7,Yes,No,No,No,Yes,No,No,No,Yes,85.8,2193.65,0.0,154.0,877.24,71,No,Yes,No,No,0,95333,3256,0,2,0,True,False,False,False,True,False,True,False
9000-PLFUZ,60,No,No,Yes,22,No,Yes,No,No,Yes,Yes,No,Yes,Yes,49.45,2907.55,0.0,0.0,0.0,70,No,Yes,Yes,No,0,95340,59289,0,1,0,False,False,True,False,True,False,True,False
7779-ORAEL,45,Yes,Yes,Yes,22,Yes,No,Yes,Yes,No,Yes,No,No,No,75.15,3480.35,0.0,766.0,422.55,77,No,Yes,Yes,No,0,95346,1278,0,1,0,False,False,True,False,True,False,False,True
0644-OQMDK,4,Yes,No,Yes,12,No,No,No,No,No,No,No,No,Yes,70.65,293.85,0.0,35.0,24.72,69,No,Yes,No,No,0,95348,23100,0,0,0,True,False,False,True,False,False,False,True
1658-XUHBX,59,Yes,Yes,Yes,26,No,No,Yes,No,No,Yes,No,Yes,Yes,88.75,5348.65,0.0,139.06,952.85,75,No,Yes,Yes,Yes,1,95357,13343,0,0,0,True,False,False,False,True,False,True,False
2378-HTWFW,35,Yes,Yes,Yes,19,Yes,No,No,No,No,Yes,No,No,No,91.0,3180.5,0.0,604.0,916.65,78,No,Yes,No,No,0,95360,8504,0,3,1,True,False,False,False,True,False,False,True
3719-TDVQB,54,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,18.95,1031.1,0.0,0.0,1292.76,68,No,Yes,Yes,No,0,95366,12646,0,0,0,False,False,True,False,False,True,True,False
0201-MIBOL,66,Yes,Yes,Yes,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,102.4,6471.85,0.0,0.0,689.6999999999999,68,No,Yes,No,No,0,95368,12466,0,1,0,False,False,True,True,False,False,True,False
8495-PRWFH,42,Yes,Yes,Yes,30,No,No,Yes,No,No,No,No,Yes,No,55.65,2421.75,0.0,0.0,1134.0,66,No,Yes,No,No,0,95386,8308,0,0,0,True,False,False,True,False,False,True,False
0439-IFYUN,18,Yes,No,Yes,18,No,Yes,No,No,No,No,No,No,Yes,74.7,1294.6,0.0,233.0,379.62,78,No,Yes,No,No,0,92027,48690,0,0,0,True,False,False,True,False,False,True,False
6458-CYIDZ,5,Yes,No,Yes,17,Yes,Yes,No,No,No,No,No,No,No,80.7,374.8,0.0,64.0,181.35,72,No,Yes,No,No,0,95410,1054,0,1,0,True,False,False,True,False,False,True,False
1932-UEDCX,33,Yes,Yes,Yes,22,No,Yes,No,No,Yes,Yes,No,Yes,Yes,100.6,3270.25,0.0,71.95,1455.3,79,No,Yes,Yes,No,0,95459,586,0,1,0,True,False,False,True,False,False,False,True
5188-HGMLP,54,Yes,Yes,Yes,5,No,No,No,No,No,No,No,Yes,No,74.0,3919.15,0.0,0.0,1898.64,73,No,Yes,Yes,No,0,95461,7789,0,2,0,True,False,False,True,False,False,False,True
5331-RGMTT,54,Yes,Yes,Yes,13,No,No,Yes,No,Yes,Yes,No,Yes,Yes,99.05,5295.7,0.0,0.0,2077.92,67,No,Yes,Yes,No,0,95468,1352,0,0,0,True,False,False,False,True,False,False,True
4476-OSWTN,69,Yes,Yes,Yes,14,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,110.55,7610.1,0.0,0.0,572.7,73,No,Yes,Yes,No,0,95493,240,0,1,0,False,True,False,False,False,True,False,True
6726-WEXXK,27,Yes,Yes,Yes,14,Yes,No,Yes,No,No,No,No,Yes,Yes,85.9,2220.1,0.0,0.0,1109.97,72,No,Yes,Yes,No,0,95537,228,0,0,0,False,True,False,True,False,False,False,True
4023-RTIQM,31,No,No,Yes,21,Yes,Yes,Yes,No,No,Yes,No,No,Yes,50.4,1580.1,0.0,332.0,0.0,72,No,Yes,Yes,No,0,95569,400,0,0,0,False,True,False,False,True,False,True,False
7872-RDDLZ,67,Yes,Yes,Yes,28,No,Yes,No,No,No,No,No,Yes,No,54.9,3725.5,0.0,0.0,3244.81,68,No,Yes,No,No,0,95587,200,0,1,2,True,False,False,True,False,False,True,False
3162-KKZXO,55,Yes,Yes,Yes,3,No,No,Yes,No,Yes,Yes,No,No,Yes,100.15,5409.75,0.0,162.0,1628.0,75,No,Yes,No,No,0,95610,43718,0,3,0,False,True,False,True,False,False,True,False
